0,1,2,3,4,5,6
3,4,10,-0.00408,0.087358,0.304173,1664.0
3,4,10,-0.004627,0.08037,0.304482,1711.0
3,4,10,-0.005154,0.073989,0.304691,1741.0
3,4,10,-0.006049,0.067625,0.304759,1775.0
3,4,10,-0.007061,0.060436,0.304531,1807.0
3,4,10,-0.008134,0.051758,0.302874,1839.0
3,4,10,-0.008987,0.043529,0.298818,1871.0
3,4,10,-0.010034,0.031696,0.293648,1903.0
3,4,10,-0.010788,0.023434,0.28881,1935.0
3,4,10,-0.011675,0.01394,0.28419,1967.0
3,4,10,-0.012209,0.002359,0.279619,1999.0
3,4,10,-0.012682,-0.007745,0.275281,2031.0
3,4,10,-0.013,-0.016162,0.270892,2063.0
3,4,10,-0.013014,-0.024885,0.267372,2110.0
3,4,10,-0.013057,-0.030964,0.263626,2143.0
3,4,10,-0.013101,-0.038656,0.260436,2176.0
3,4,10,-0.013076,-0.042749,0.25739,2207.0
3,4,10,-0.013055,-0.046169,0.254192,2239.0
3,4,10,-0.012997,-0.049504,0.251226,2271.0
3,4,10,-0.012904,-0.052036,0.248574,2304.0
3,4,10,-0.012794,-0.053758,0.246103,2338.0
3,4,10,-0.012652,-0.055346,0.243552,2368.0
3,4,10,-0.012482,-0.055706,0.241014,2402.0
3,4,10,-0.01243,-0.055928,0.238664,2431.0
3,4,10,-0.012388,-0.057154,0.236608,2462.0
3,4,10,-0.01229,-0.057361,0.234671,2510.0
3,4,10,-0.012232,-0.05805,0.232949,2546.0
3,4,10,-0.012231,-0.058376,0.231422,2576.0
3,4,10,-0.01224,-0.043098,0.228993,2608.0
3,4,10,-0.012272,-0.04019,0.226832,2641.0
3,4,10,-0.012295,-0.039729,0.225245,2672.0
3,5,1,0.060075,0.062884,0.312374,17.0
3,5,1,0.059614,0.062519,0.311682,50.0
3,5,1,0.059102,0.062196,0.311049,83.0
3,5,1,0.058832,0.06207,0.310485,113.0
3,5,1,0.058676,0.062049,0.309982,146.0
3,5,1,0.058536,0.061942,0.309533,179.0
3,5,1,0.058411,0.061737,0.30913,209.0
3,5,1,0.05806,0.061828,0.308798,243.0
3,5,1,0.057271,0.062012,0.308545,273.0
3,5,1,0.055202,0.062137,0.30835,321.0
3,5,1,0.051325,0.062182,0.308203,352.0
3,5,1,0.045306,0.062976,0.30809,385.0
3,5,1,0.036935,0.06298,0.307999,417.0
3,5,1,0.027352,0.06328,0.307921,449.0
3,5,1,0.015891,0.063369,0.307828,482.0
3,5,1,0.005424,0.063077,0.307678,513.0
3,5,1,-0.004759,0.06298,0.307441,545.0
3,5,1,-0.012375,0.062604,0.307056,577.0
3,5,1,-0.019165,0.062444,0.306572,609.0
3,5,1,-0.023904,0.062262,0.305999,640.0
3,5,1,-0.027773,0.061885,0.305398,672.0
3,5,1,-0.031025,0.062298,0.304845,721.0
3,5,1,-0.033001,0.062216,0.304266,753.0
3,5,1,-0.034532,0.061545,0.30363,785.0
3,5,1,-0.035701,0.060729,0.30296,817.0
3,5,1,-0.036825,0.059752,0.302261,850.0
3,5,1,-0.037807,0.058231,0.301483,881.0
3,5,1,-0.038799,0.056149,0.300576,913.0
3,5,1,-0.03967,0.050863,0.299274,945.0
3,5,1,-0.040222,0.044315,0.297544,977.0
3,5,1,-0.041169,0.04082,0.295469,1009.0
3,5,1,-0.04194,0.035375,0.292977,1041.0
3,5,1,-0.042466,0.031421,0.290332,1089.0
3,5,1,-0.042901,0.027692,0.287697,1121.0
3,5,1,-0.043246,0.025697,0.285415,1155.0
3,5,1,-0.043475,0.024523,0.283465,1185.0
3,5,1,-0.043498,0.023561,0.281801,1217.0
3,5,1,-0.043195,0.021355,0.280389,1249.0
3,5,1,-0.042731,0.021349,0.279179,1282.0
3,5,1,-0.04206,0.021368,0.278191,1315.0
3,5,1,-0.04076,0.022515,0.277362,1346.0
3,5,1,-0.038776,0.023039,0.276768,1378.0
3,5,1,-0.035811,0.025901,0.276334,1409.0
3,5,1,-0.031647,0.028005,0.27602,1441.0
3,5,1,-0.026988,0.030882,0.275803,1490.0
3,5,1,-0.020829,0.034457,0.275661,1521.0
3,5,1,-0.013965,0.036132,0.275614,1554.0
3,5,1,-0.006309,0.037664,0.275658,1585.0
3,5,1,0.001073,0.038445,0.275934,1617.0
3,5,1,0.008126,0.038946,0.276547,1651.0
3,5,1,0.014688,0.038754,0.277439,1681.0
3,5,1,0.021398,0.037984,0.278719,1714.0
3,5,1,0.025795,0.034935,0.280032,1746.0
3,5,1,0.030828,0.03193,0.281258,1777.0
3,5,1,0.034254,0.028548,0.282293,1809.0
3,5,1,0.037498,0.02374,0.283123,1843.0
3,5,1,0.041191,0.019343,0.28375,1889.0
3,5,1,0.043614,0.013686,0.284223,1922.0
3,5,1,0.045578,0.005993,0.284562,1954.0
3,5,1,0.04723,0.000839,0.284799,1987.0
3,5,1,0.048143,-0.004178,0.284968,2018.0
3,5,1,0.048324,-0.012222,0.285084,2049.0
3,5,1,0.048323,-0.014199,0.285118,2084.0
3,5,1,0.047885,-0.017512,0.285106,2114.0
3,5,1,0.046451,-0.022352,0.284947,2145.0
3,5,1,0.04397,-0.028634,0.284635,2178.0
3,5,1,0.040491,-0.033671,0.284088,2209.0
3,5,1,0.036666,-0.036291,0.283282,2241.0
3,5,1,0.0323,-0.037467,0.282144,2292.0
3,5,1,0.027872,-0.039678,0.280775,2322.0
3,5,1,0.022307,-0.040996,0.279318,2356.0
3,5,1,0.017042,-0.04109,0.277576,2386.0
3,5,1,0.010732,-0.041362,0.275938,2419.0
3,5,1,0.004902,-0.041813,0.274492,2449.0
3,5,1,-0.00106,-0.041833,0.273213,2481.0
3,5,1,-0.007073,-0.041855,0.27209,2513.0
3,5,1,-0.012703,-0.040782,0.271056,2546.0
3,5,1,-0.017448,-0.040584,0.270226,2577.0
3,5,1,-0.022645,-0.03833,0.269539,2609.0
3,5,1,-0.026731,-0.037375,0.269009,2641.0
3,5,1,-0.030314,-0.035413,0.268601,2689.0
3,5,1,-0.033255,-0.032184,0.268292,2721.0
3,5,1,-0.035313,-0.029714,0.268058,2753.0
3,5,1,-0.036916,-0.027231,0.267885,2785.0
3,5,1,-0.038201,-0.024604,0.267753,2817.0
3,5,1,-0.039155,-0.020482,0.267647,2850.0
3,5,1,-0.039669,-0.019454,0.267563,2881.0
3,5,1,-0.03975,-0.018281,0.267498,2913.0
3,5,1,-0.039746,-0.017472,0.267447,2945.0
3,5,1,-0.039646,-0.016511,0.267409,2977.0
3,5,1,-0.039284,-0.016455,0.267388,3010.0
3,5,1,-0.039121,-0.016376,0.267378,3057.0
3,5,1,-0.038857,-0.016346,0.267376,3089.0
3,5,2,0.037875,0.041795,0.331809,10.0
3,5,2,0.037865,0.041786,0.330568,43.0
3,5,2,0.037888,0.041786,0.329247,75.0
3,5,2,0.037918,0.041985,0.327964,107.0
3,5,2,0.038018,0.041932,0.326765,138.0
3,5,2,0.038097,0.042455,0.325708,170.0
3,5,2,0.038007,0.042456,0.324814,202.0
3,5,2,0.037471,0.041951,0.324062,235.0
3,5,2,0.036059,0.042249,0.323488,268.0
3,5,2,0.033313,0.042782,0.323069,298.0
3,5,2,0.028836,0.043052,0.322755,328.0
3,5,2,0.022465,0.043569,0.322511,376.0
3,5,2,0.013942,0.043959,0.322304,412.0
3,5,2,0.005268,0.044138,0.322121,440.0
3,5,2,-0.004693,0.045035,0.321948,473.0
3,5,2,-0.014612,0.045189,0.321737,505.0
3,5,2,-0.024332,0.044984,0.321514,536.0
3,5,2,-0.03394,0.045124,0.321284,568.0
3,5,2,-0.041467,0.045028,0.32101,601.0
3,5,2,-0.047461,0.04505,0.32069,632.0
3,5,2,-0.052163,0.045141,0.32033,665.0
3,5,2,-0.055018,0.045028,0.319895,697.0
3,5,2,-0.056961,0.045058,0.319412,728.0
3,5,2,-0.058058,0.044919,0.318847,777.0
3,5,2,-0.058824,0.04457,0.318217,808.0
3,5,2,-0.059114,0.043959,0.317506,841.0
3,5,2,-0.059056,0.042012,0.316618,873.0
3,5,2,-0.058652,0.038189,0.315643,904.0
3,5,2,-0.057641,0.033231,0.314298,936.0
3,5,2,-0.056198,0.028737,0.312535,969.0
3,5,2,-0.054465,0.021817,0.310377,1000.0
3,5,2,-0.052479,0.017148,0.307825,1033.0
3,5,2,-0.050437,0.010994,0.304972,1065.0
3,5,2,-0.048706,0.006919,0.301912,1096.0
3,5,2,-0.046916,0.002398,0.299049,1129.0
3,5,2,-0.045728,-0.000928,0.296373,1177.0
3,5,2,-0.044634,-0.004248,0.294004,1209.0
3,5,2,-0.043921,-0.007149,0.291889,1241.0
3,5,2,-0.04331,-0.009148,0.289926,1272.0
3,5,2,-0.04277,-0.00989,0.288184,1305.0
3,5,2,-0.04207,-0.010177,0.286639,1338.0
3,5,2,-0.041158,-0.010105,0.285281,1369.0
3,5,2,-0.039795,-0.008849,0.284115,1401.0
3,5,2,-0.037801,-0.005906,0.283179,1433.0
3,5,2,-0.034823,-0.00318,0.282534,1465.0
3,5,2,-0.031356,0.001261,0.282117,1497.0
3,5,2,-0.026931,0.005087,0.281842,1530.0
3,5,2,-0.021241,0.00858,0.281662,1577.0
3,5,2,-0.015729,0.014127,0.281602,1611.0
3,5,2,-0.009239,0.017184,0.281658,1641.0
3,5,2,-0.002062,0.020306,0.28212,1673.0
3,5,2,0.004268,0.022199,0.283554,1707.0
3,5,2,0.01078,0.023114,0.285899,1736.0
3,5,2,0.017339,0.024604,0.288402,1769.0
3,5,2,0.023622,0.024362,0.290743,1801.0
3,5,2,0.029073,0.024664,0.292791,1833.0
3,5,2,0.034143,0.022823,0.29469,1867.0
3,5,2,0.038538,0.020689,0.296446,1896.0
3,5,2,0.042673,0.018577,0.297833,1929.0
3,5,2,0.045906,0.01338,0.298903,1979.0
3,5,2,0.04857,0.008083,0.299693,2009.0
3,5,2,0.05051,0.004935,0.300267,2043.0
3,5,2,0.051626,0.001259,0.300685,2072.0
3,5,2,0.052572,-0.003673,0.30097,2106.0
3,5,2,0.05341,-0.007346,0.301169,2136.0
3,5,2,0.053733,-0.011793,0.301306,2171.0
3,5,2,0.053732,-0.016416,0.301379,2201.0
3,5,2,0.053076,-0.022433,0.301382,2234.0
3,5,2,0.051621,-0.024604,0.30118,2265.0
3,5,2,0.049032,-0.029424,0.300453,2299.0
3,5,2,0.04593,-0.031358,0.298989,2344.0
3,5,2,0.041202,-0.034306,0.296835,2379.0
3,5,2,0.035973,-0.038745,0.294368,2408.0
3,5,2,0.029714,-0.04018,0.291131,2443.0
3,5,2,0.022982,-0.043384,0.288183,2473.0
3,5,2,0.017107,-0.045908,0.285424,2507.0
3,5,2,0.011195,-0.047623,0.282957,2538.0
3,5,2,0.004983,-0.048544,0.280586,2571.0
3,5,2,-0.000791,-0.049827,0.278471,2604.0
3,5,2,-0.00688,-0.051069,0.276739,2634.0
3,5,2,-0.012812,-0.051549,0.275165,2667.0
3,5,2,-0.019913,-0.05155,0.273739,2698.0
3,5,2,-0.02554,-0.051717,0.272613,2748.0
3,5,2,-0.030968,-0.051978,0.271698,2779.0
3,5,2,-0.03606,-0.051753,0.270934,2811.0
3,5,2,-0.040818,-0.051256,0.270302,2841.0
3,5,2,-0.043906,-0.050634,0.269787,2872.0
3,5,2,-0.046544,-0.049943,0.26937,2907.0
3,5,2,-0.048723,-0.048946,0.269008,2936.0
3,5,2,-0.050269,-0.048198,0.268693,2969.0
3,5,2,-0.051132,-0.047889,0.268423,3000.0
3,5,2,-0.051972,-0.045876,0.268155,3033.0
3,5,2,-0.052269,-0.045061,0.267903,3064.0
3,5,2,-0.052392,-0.044699,0.267677,3096.0
3,5,2,-0.052355,-0.044675,0.267475,3145.0
3,5,3,0.055937,0.042599,0.319885,28.0
3,5,3,0.056723,0.043503,0.320264,60.0
3,5,3,0.056757,0.044075,0.320679,91.0
3,5,3,0.056593,0.044113,0.321103,123.0
3,5,3,0.05557,0.044061,0.321525,155.0
3,5,3,0.053621,0.043596,0.321917,187.0
3,5,3,0.050776,0.043593,0.322231,219.0
3,5,3,0.046605,0.042777,0.322486,251.0
3,5,3,0.04033,0.042659,0.322676,284.0
3,5,3,0.032452,0.040731,0.322816,332.0
3,5,3,0.023476,0.0407,0.322917,361.0
3,5,3,0.01375,0.040088,0.322962,395.0
3,5,3,0.004323,0.039146,0.322969,428.0
3,5,3,-0.005099,0.03908,0.322935,457.0
3,5,3,-0.013967,0.039023,0.322804,491.0
3,5,3,-0.022018,0.038913,0.322504,522.0
3,5,3,-0.029193,0.038868,0.322024,553.0
3,5,3,-0.034842,0.038989,0.321363,585.0
3,5,3,-0.039043,0.03911,0.320614,618.0
3,5,3,-0.042725,0.039217,0.31978,649.0
3,5,3,-0.045112,0.039031,0.31887,681.0
3,5,3,-0.046705,0.038876,0.317858,729.0
3,5,3,-0.047733,0.037054,0.316727,762.0
3,5,3,-0.048936,0.035028,0.315457,793.0
3,5,3,-0.050173,0.030988,0.313924,826.0
3,5,3,-0.051078,0.02399,0.311904,858.0
3,5,3,-0.052086,0.018776,0.309306,890.0
3,5,3,-0.053597,0.013217,0.306276,922.0
3,5,3,-0.055087,0.008214,0.303042,954.0
3,5,3,-0.056917,0.00435,0.300175,986.0
3,5,3,-0.058362,0.001125,0.29735,1018.0
3,5,3,-0.059374,-0.001704,0.294834,1050.0
3,5,3,-0.060241,-0.003809,0.292651,1082.0
3,5,3,-0.060828,-0.004882,0.290751,1130.0
3,5,3,-0.061422,-0.005039,0.289048,1162.0
3,5,3,-0.061603,-0.005496,0.2876,1194.0
3,5,3,-0.061477,-0.005537,0.286338,1226.0
3,5,3,-0.06092,-0.004973,0.285247,1257.0
3,5,3,-0.059322,-0.003042,0.284299,1290.0
3,5,3,-0.057132,0.000536,0.283518,1322.0
3,5,3,-0.054191,0.00428,0.282963,1353.0
3,5,3,-0.049862,0.00716,0.282599,1385.0
3,5,3,-0.044459,0.011321,0.282351,1418.0
3,5,3,-0.03869,0.014423,0.282176,1450.0
3,5,3,-0.031945,0.017319,0.282087,1481.0
3,5,3,-0.024666,0.019142,0.282087,1529.0
3,5,3,-0.017383,0.019524,0.282273,1562.0
3,5,3,-0.009761,0.020492,0.282794,1593.0
3,5,3,-0.002735,0.020649,0.283744,1627.0
3,5,3,0.00342,0.020483,0.285144,1660.0
3,5,3,0.00973,0.020373,0.286615,1690.0
3,5,3,0.015849,0.018943,0.288037,1722.0
3,5,3,0.02136,0.017944,0.289292,1755.0
3,5,3,0.026319,0.014926,0.290334,1786.0
3,5,3,0.031173,0.008835,0.291174,1819.0
3,5,3,0.035159,0.007531,0.29177,1849.0
3,5,3,0.038004,0.002763,0.292188,1900.0
3,5,3,0.04052,-0.004984,0.292484,1929.0
3,5,3,0.042483,-0.007933,0.29269,1961.0
3,5,3,0.043664,-0.012669,0.292823,1993.0
3,5,3,0.044326,-0.017979,0.292876,2028.0
3,5,3,0.044424,-0.022506,0.292862,2057.0
3,5,3,0.044103,-0.028541,0.292657,2092.0
3,5,3,0.042731,-0.03247,0.292014,2121.0
3,5,3,0.040434,-0.037515,0.290757,2156.0
3,5,3,0.036712,-0.040821,0.289005,2185.0
3,5,3,0.03248,-0.043858,0.286918,2220.0
3,5,3,0.027303,-0.046678,0.284571,2253.0
3,5,3,0.022283,-0.0493,0.282222,2299.0
3,5,3,0.016179,-0.050869,0.279764,2332.0
3,5,3,0.009881,-0.052147,0.277392,2364.0
3,5,3,0.003431,-0.05288,0.275289,2397.0
3,5,3,-0.002776,-0.053029,0.273399,2427.0
3,5,3,-0.00868,-0.053602,0.271889,2461.0
3,5,3,-0.014871,-0.053608,0.270637,2490.0
3,5,3,-0.020648,-0.05297,0.26954,2523.0
3,5,3,-0.025903,-0.052088,0.268712,2556.0
3,5,3,-0.03064,-0.050307,0.268078,2585.0
3,5,3,-0.034731,-0.048467,0.267629,2617.0
3,5,3,-0.03829,-0.046088,0.267306,2649.0
3,5,3,-0.041397,-0.043846,0.267066,2698.0
3,5,3,-0.044011,-0.041608,0.266889,2730.0
3,5,3,-0.046479,-0.038405,0.266757,2762.0
3,5,3,-0.048076,-0.037844,0.266657,2794.0
3,5,3,-0.049514,-0.03681,0.26658,2826.0
3,5,3,-0.05066,-0.035637,0.266518,2858.0
3,5,3,-0.051623,-0.034243,0.26647,2889.0
3,5,4,0.044564,0.050804,0.31596,11.0
3,5,4,0.04487,0.050911,0.316498,44.0
3,5,4,0.044838,0.050329,0.316919,75.0
3,5,4,0.044548,0.049786,0.317267,107.0
3,5,4,0.043625,0.048541,0.317537,140.0
3,5,4,0.041866,0.04827,0.317742,173.0
3,5,4,0.039459,0.045615,0.317896,203.0
3,5,4,0.035723,0.044966,0.318012,233.0
3,5,4,0.031308,0.044113,0.318096,266.0
3,5,4,0.025601,0.043497,0.318154,298.0
3,5,4,0.018629,0.043051,0.318172,329.0
3,5,4,0.010882,0.04314,0.31816,379.0
3,5,4,0.003693,0.042583,0.318078,409.0
3,5,4,-0.003951,0.042558,0.317825,442.0
3,5,4,-0.01155,0.042476,0.31744,474.0
3,5,4,-0.017971,0.042334,0.316867,505.0
3,5,4,-0.023471,0.042336,0.316207,537.0
3,5,4,-0.028191,0.041862,0.315472,569.0
3,5,4,-0.031884,0.042084,0.314717,601.0
3,5,4,-0.034841,0.042088,0.314007,632.0
3,5,4,-0.036975,0.042082,0.313307,665.0
3,5,4,-0.038405,0.041669,0.312629,697.0
3,5,4,-0.039349,0.041588,0.311937,729.0
3,5,4,-0.040166,0.040779,0.311179,777.0
3,5,4,-0.04032,0.039895,0.310326,811.0
3,5,4,-0.040354,0.037557,0.30942,841.0
3,5,4,-0.040334,0.034662,0.308331,873.0
3,5,4,-0.040353,0.031233,0.307006,905.0
3,5,4,-0.040409,0.026391,0.30505,938.0
3,5,4,-0.040241,0.021333,0.302666,969.0
3,5,4,-0.040056,0.01637,0.30007,1001.0
3,5,4,-0.039879,0.011134,0.297349,1033.0
3,5,4,-0.039861,0.008269,0.294363,1065.0
3,5,4,-0.039858,0.004456,0.291308,1097.0
3,5,4,-0.039858,0.000871,0.288385,1129.0
3,5,4,-0.03982,-0.002643,0.285859,1177.0
3,5,4,-0.03985,-0.003798,0.283649,1210.0
3,5,4,-0.039892,-0.00509,0.281783,1242.0
3,5,4,-0.039937,-0.005837,0.280186,1274.0
3,5,4,-0.039996,-0.005926,0.278769,1305.0
3,5,4,-0.039935,-0.006024,0.277599,1338.0
3,5,4,-0.039601,-0.005979,0.276669,1370.0
3,5,4,-0.039069,-0.003363,0.275883,1402.0
3,5,4,-0.037879,-0.001133,0.275305,1434.0
3,5,4,-0.035712,0.001979,0.274914,1466.0
3,5,4,-0.032461,0.004998,0.274653,1497.0
3,5,4,-0.028137,0.007292,0.274475,1530.0
3,5,4,-0.024198,0.012003,0.274377,1578.0
3,5,4,-0.018821,0.014479,0.274363,1610.0
3,5,4,-0.013498,0.015687,0.274468,1643.0
3,5,4,-0.008032,0.017141,0.274987,1673.0
3,5,4,-0.002277,0.017705,0.275932,1707.0
3,5,4,0.004248,0.01776,0.277148,1738.0
3,5,4,0.010566,0.017524,0.278507,1773.0
3,5,4,0.017379,0.016944,0.279868,1801.0
3,5,4,0.023907,0.016123,0.281038,1835.0
3,5,4,0.030482,0.014229,0.28203,1865.0
3,5,4,0.035885,0.011048,0.282872,1897.0
3,5,4,0.040777,0.00553,0.283563,1945.0
3,5,4,0.044394,0.002179,0.284092,1979.0
3,5,4,0.04712,-0.002427,0.28447,2009.0
3,5,4,0.049125,-0.008848,0.284733,2044.0
3,5,4,0.050375,-0.015261,0.284918,2073.0
3,5,4,0.050929,-0.022253,0.285052,2107.0
3,5,4,0.051142,-0.028329,0.285113,2137.0
3,5,4,0.050915,-0.034791,0.285103,2171.0
3,5,4,0.049543,-0.04197,0.284855,2201.0
3,5,4,0.04737,-0.047514,0.284116,2235.0
3,5,4,0.043721,-0.053555,0.282605,2266.0
3,5,4,0.039354,-0.057575,0.280179,2299.0
3,5,4,0.034514,-0.062237,0.277184,2348.0
3,5,4,0.029306,-0.064517,0.273832,2379.0
3,5,4,0.023042,-0.066032,0.270457,2410.0
3,5,4,0.01678,-0.06721,0.26735,2444.0
3,5,4,0.008298,-0.048638,0.259558,2476.0
3,5,4,5.4e-05,-0.047193,0.255257,2505.0
3,5,4,-0.006766,-0.066918,0.253805,2539.0
3,5,4,-0.01454,-0.067604,0.253035,2569.0
3,5,4,-0.022364,-0.067666,0.25254,2601.0
3,5,4,-0.028717,-0.067694,0.252208,2633.0
3,5,4,-0.034217,-0.067725,0.25198,2667.0
3,5,4,-0.038394,-0.067658,0.251818,2697.0
3,5,4,-0.041891,-0.066431,0.251701,2744.0
3,5,4,-0.044381,-0.06494,0.251628,2778.0
3,5,4,-0.045836,-0.062831,0.251591,2812.0
3,5,4,-0.046815,-0.061463,0.251578,2842.0
3,5,4,-0.047298,-0.06034,0.251579,2874.0
3,5,4,-0.04763,-0.05967,0.251606,2908.0
3,5,4,-0.047729,-0.05946,0.251676,2937.0
3,5,4,-0.047727,-0.059428,0.251822,2970.0
3,5,4,-0.047628,-0.059311,0.252025,3004.0
3,5,4,-0.047319,-0.059422,0.25232,3034.0
3,5,4,-0.047087,-0.059596,0.252709,3068.0
3,5,4,-0.046728,-0.059945,0.253183,3098.0
3,5,4,-0.046461,-0.060409,0.25371,3147.0
3,5,4,-0.046172,-0.061162,0.254292,3177.0
3,5,4,-0.04594,-0.061247,0.254841,3209.0
3,5,4,-0.045734,-0.061631,0.255396,3240.0
3,5,4,-0.045401,-0.061849,0.255941,3274.0
3,5,4,-0.044959,-0.062164,0.256474,3308.0
3,5,4,-0.044588,-0.062322,0.256935,3339.0
3,5,4,-0.04402,-0.062553,0.257336,3372.0
3,5,4,-0.043629,-0.062984,0.257699,3403.0
3,5,4,-0.043371,-0.06334,0.25803,3436.0
3,5,4,-0.043217,-0.063631,0.258324,3467.0
3,5,4,-0.04312,-0.063844,0.258582,3500.0
3,5,5,0.058025,0.047986,0.315844,18.0
3,5,5,0.058023,0.048277,0.315931,51.0
3,5,5,0.05788,0.049101,0.316019,82.0
3,5,5,0.057406,0.050334,0.316122,114.0
3,5,5,0.056148,0.05035,0.316247,163.0
3,5,5,0.054575,0.050133,0.31639,195.0
3,5,5,0.052768,0.050135,0.316544,227.0
3,5,5,0.049884,0.049947,0.316707,259.0
3,5,5,0.045846,0.049069,0.316886,291.0
3,5,5,0.039628,0.048474,0.317071,323.0
3,5,5,0.032767,0.048412,0.317228,356.0
3,5,5,0.024743,0.047388,0.317346,387.0
3,5,5,0.016382,0.046343,0.317438,417.0
3,5,5,0.008189,0.046126,0.317506,451.0
3,5,5,0.000922,0.046063,0.317545,481.0
3,5,5,-0.00579,0.046031,0.317562,512.0
3,5,5,-0.01112,0.045853,0.317561,560.0
3,5,5,-0.015757,0.045915,0.317508,592.0
3,5,5,-0.019699,0.046027,0.317379,625.0
3,5,5,-0.022202,0.046031,0.317137,657.0
3,5,5,-0.02445,0.046106,0.31679,688.0
3,5,5,-0.025488,0.046062,0.316288,721.0
3,5,5,-0.026444,0.045592,0.315646,753.0
3,5,5,-0.027086,0.043651,0.31482,785.0
3,5,5,-0.02762,0.039427,0.31369,818.0
3,5,5,-0.028228,0.035976,0.312156,849.0
3,5,5,-0.028431,0.030334,0.310225,880.0
3,5,5,-0.028508,0.025116,0.307776,929.0
3,5,5,-0.02865,0.019201,0.305142,961.0
3,5,5,-0.028755,0.016223,0.302182,993.0
3,5,5,-0.028899,0.013243,0.299356,1025.0
3,5,5,-0.02902,0.009694,0.296906,1057.0
3,5,5,-0.029353,0.00778,0.294636,1089.0
3,5,5,-0.029538,0.005562,0.292737,1122.0
3,5,5,-0.029829,0.003667,0.291038,1153.0
3,5,5,-0.030427,0.003581,0.289476,1186.0
3,5,5,-0.030729,0.00243,0.288138,1218.0
3,5,5,-0.030846,0.001922,0.286978,1249.0
3,5,5,-0.030898,0.001998,0.285969,1281.0
3,5,5,-0.030585,0.002442,0.285105,1329.0
3,5,5,-0.029743,0.004495,0.284382,1361.0
3,5,5,-0.027418,0.006471,0.283814,1393.0
3,5,5,-0.024324,0.009795,0.283377,1425.0
3,5,5,-0.019958,0.011495,0.283062,1458.0
3,5,5,-0.015328,0.013921,0.28284,1489.0
3,5,5,-0.010306,0.016563,0.282679,1521.0
3,5,5,-0.004592,0.019334,0.282567,1555.0
3,5,5,0.001067,0.020059,0.282504,1588.0
3,5,5,0.006647,0.020784,0.282504,1617.0
3,5,5,0.011838,0.020941,0.282664,1650.0
3,5,5,0.016931,0.020092,0.283141,1681.0
3,5,5,0.021707,0.019037,0.283911,1731.0
3,5,5,0.02585,0.017837,0.284761,1761.0
3,5,5,0.029185,0.015559,0.285534,1795.0
3,5,5,0.031913,0.011419,0.286204,1825.0
3,5,5,0.034161,0.007008,0.286751,1859.0
3,5,5,0.036202,0.001443,0.287188,1888.0
3,5,5,0.037942,-0.002408,0.287495,1921.0
3,5,5,0.038911,-0.009266,0.287712,1953.0
3,5,5,0.039595,-0.014296,0.287867,1988.0
3,5,5,0.039802,-0.020868,0.287959,2017.0
3,5,5,0.03971,-0.027145,0.287977,2050.0
3,5,5,0.03936,-0.032301,0.287925,2081.0
3,5,5,0.037935,-0.037335,0.287513,2131.0
3,5,5,0.035307,-0.042792,0.286489,2162.0
3,5,5,0.031755,-0.048255,0.284788,2194.0
3,5,5,0.027692,-0.053134,0.282284,2226.0
3,5,5,0.021963,-0.057453,0.279181,2259.0
3,5,5,0.016022,-0.060521,0.27564,2292.0
3,5,5,0.010153,-0.061749,0.27202,2323.0
3,5,5,0.004363,-0.063279,0.268923,2354.0
3,5,5,-0.002201,-0.06509,0.266387,2385.0
3,5,5,-0.007823,-0.065773,0.264319,2420.0
3,5,5,-0.013665,-0.066052,0.262661,2450.0
3,5,5,-0.019327,-0.06617,0.261268,2480.0
3,5,5,-0.025281,-0.065827,0.260081,2528.0
3,5,5,-0.029922,-0.065888,0.2592,2563.0
3,5,5,-0.033282,-0.065787,0.25853,2595.0
3,5,5,-0.035895,-0.064618,0.257946,2627.0
3,5,5,-0.037632,-0.06359,0.25744,2658.0
3,5,5,-0.038511,-0.062681,0.257,2692.0
3,5,5,-0.039037,-0.061858,0.256619,2723.0
3,5,5,-0.039317,-0.060692,0.25627,2756.0
3,5,5,-0.039458,-0.059625,0.25596,2787.0
3,5,5,-0.039479,-0.059491,0.255702,2820.0
3,5,5,-0.039491,-0.05934,0.255481,2850.0
3,5,5,-0.039474,-0.058921,0.255276,2899.0
3,5,5,-0.039398,-0.058976,0.255093,2930.0
3,5,5,-0.039244,-0.059722,0.254942,2963.0
3,5,5,-0.039,-0.060099,0.254812,2994.0
3,5,5,-0.038787,-0.060167,0.254698,3027.0
3,5,5,-0.038604,-0.060794,0.254605,3058.0
3,5,5,-0.038448,-0.060797,0.254518,3091.0
3,5,5,-0.038297,-0.061215,0.254446,3122.0
3,5,5,-0.038032,-0.061899,0.254384,3156.0
3,5,5,-0.037786,-0.062305,0.254328,3186.0
3,5,6,0.046684,0.052904,0.345598,25.0
3,5,6,0.047233,0.051727,0.344793,57.0
3,5,6,0.047705,0.051149,0.344044,89.0
3,5,6,0.048011,0.050446,0.343332,121.0
3,5,6,0.048162,0.050439,0.342665,152.0
3,5,6,0.048162,0.050328,0.34215,185.0
3,5,6,0.047717,0.050424,0.341689,217.0
3,5,6,0.046243,0.050898,0.34129,265.0
3,5,6,0.04298,0.051071,0.340984,297.0
3,5,6,0.037536,0.051289,0.340755,329.0
3,5,6,0.030182,0.052005,0.340574,361.0
3,5,6,0.020289,0.051963,0.340429,393.0
3,5,6,0.010026,0.052885,0.340298,425.0
3,5,6,-0.000753,0.052868,0.340169,457.0
3,5,6,-0.010694,0.053278,0.340011,489.0
